timestamp,nodes,edges_before,edges_after,edges_added,density_before,density_after,degree_before,degree_after,delta_time_sec,edges_ratio,density_delta,degree_delta
2026-04-08 13:27:26.243,23,26,31,5,0.1028,0.1225,2.26,2.7,6.816,1.1923076923076923,0.019699999999999995,0.4400000000000004
2026-04-08 13:27:55.560,22,25,30,5,0.1082,0.1299,2.27,2.73,29.317,1.2,0.021699999999999983,0.45999999999999996
2026-04-08 13:28:02.461,11,11,16,5,0.2,0.2909,2.0,2.91,6.901,1.4545454545454546,0.09089999999999998,0.9100000000000001
2026-04-08 13:28:27.953,13,13,18,5,0.1667,0.2308,2.0,2.77,25.492,1.3846153846153846,0.06410000000000002,0.77
2026-04-08 13:28:36.196,17,19,24,5,0.1397,0.1765,2.24,2.82,8.243,1.263157894736842,0.0368,0.5799999999999996
2026-04-08 13:29:04.836,24,25,30,5,0.0906,0.1087,2.08,2.5,28.64,1.2,0.018100000000000005,0.41999999999999993
2026-04-08 13:29:10.304,12,13,18,5,0.197,0.2727,2.17,3.0,5.468,1.3846153846153846,0.07569999999999999,0.8300000000000001
2026-04-08 13:29:41.730,21,22,27,5,0.1048,0.1286,2.1,2.57,31.426,1.2272727272727273,0.023799999999999988,0.46999999999999975
2026-04-08 13:29:53.516,22,25,30,5,0.1082,0.1299,2.27,2.73,11.786,1.2,0.021699999999999983,0.45999999999999996
2026-04-08 13:30:18.010,22,24,29,5,0.1039,0.1255,2.18,2.64,24.494,1.2083333333333333,0.021599999999999994,0.45999999999999996
2026-04-08 13:30:26.102,12,13,18,5,0.197,0.2727,2.17,3.0,8.092,1.3846153846153846,0.07569999999999999,0.8300000000000001
2026-04-08 13:30:54.621,20,22,27,5,0.1158,0.1421,2.2,2.7,28.519,1.2272727272727273,0.026300000000000004,0.5
2026-04-08 13:31:02.854,13,14,19,5,0.1795,0.2436,2.15,2.92,8.233,1.3571428571428572,0.06410000000000002,0.77
2026-04-08 13:31:31.707,22,23,28,5,0.0996,0.1212,2.09,2.55,28.853,1.2173913043478262,0.021600000000000008,0.45999999999999996
2026-04-08 13:31:40.761,28,33,38,5,0.0873,0.1005,2.36,2.71,9.054,1.1515151515151516,0.013200000000000003,0.3500000000000001
2026-04-08 13:32:07.654,11,11,16,5,0.2,0.2909,2.0,2.91,26.893,1.4545454545454546,0.09089999999999998,0.9100000000000001
2026-04-08 13:32:15.663,14,15,20,5,0.1648,0.2198,2.14,2.86,8.009,1.3333333333333333,0.05499999999999999,0.7199999999999998
2026-04-08 13:32:44.843,22,25,30,5,0.1082,0.1299,2.27,2.73,29.18,1.2,0.021699999999999983,0.45999999999999996
2026-04-08 13:32:51.111,22,25,30,5,0.1082,0.1299,2.27,2.73,6.268,1.2,0.021699999999999983,0.45999999999999996
2026-04-08 13:33:20.182,13,13,18,5,0.1667,0.2308,2.0,2.77,29.071,1.3846153846153846,0.06410000000000002,0.77
2026-04-08 13:33:28.085,12,13,18,5,0.197,0.2727,2.17,3.0,7.903,1.3846153846153846,0.07569999999999999,0.8300000000000001
2026-04-08 13:33:56.454,21,24,29,5,0.1143,0.1381,2.29,2.76,28.369,1.2083333333333333,0.0238,0.46999999999999975
2026-04-08 13:34:01.999,16,18,23,5,0.15,0.1917,2.25,2.88,5.545,1.2777777777777777,0.041700000000000015,0.6299999999999999
